source_id,source_name,website,rss_url,category,tier,authority_score,enabled,country,source_type,collection_method,notes
leg_0193,FCC - Public Notices,fcc.gov,https://www.fcc.gov/rss/public-notices,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0194,FCC - Notices of Proposed Rules,fcc.gov,https://www.fcc.gov/rss/nprm,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0195,FCC - Reports,fcc.gov,https://www.fcc.gov/rss/reports,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0196,FCC - Enforcement Bureau,fcc.gov,https://www.fcc.gov/rss/enforcement-bureau,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0197,FCC - Media Bureau,fcc.gov,https://www.fcc.gov/rss/media-bureau,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0198,FCC - Wireless Bureau,fcc.gov,https://www.fcc.gov/rss/wireless-telecommunications-bureau,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0199,FCC - Wireline Bureau,fcc.gov,https://www.fcc.gov/rss/wireline-competition-bureau,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0200,FCC - Consumer Affairs Bureau,fcc.gov,https://www.fcc.gov/rss/consumer-governmental-affairs-bureau,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0201,FCC - Space Bureau,fcc.gov,https://www.fcc.gov/rss/space-bureau,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0202,FCC - Public Safety Bureau,fcc.gov,https://www.fcc.gov/rss/public-safety-homeland-security-bureau,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0203,FCC - Office of Engineering,fcc.gov,https://www.fcc.gov/rss/office-engineering-technology,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0204,FCC - Office of Economics,fcc.gov,https://www.fcc.gov/rss/office-economics-analytics,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0205,FCC - General Counsel,fcc.gov,https://www.fcc.gov/rss/office-general-counsel,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0206,FCC - Inspector General,fcc.gov,https://www.fcc.gov/rss/office-inspector-general,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0207,FCC - Broadcast Actions,fcc.gov,https://www.fcc.gov/rss/broadcast-actions,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0208,FCC - Broadcast Applications,fcc.gov,https://www.fcc.gov/rss/broadcast-applications,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0209,FCC - Notices of Liability,fcc.gov,https://www.fcc.gov/rss/notices-apparent-liability,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0210,FCC - Fact Sheets,fcc.gov,https://www.fcc.gov/rss/fact-sheets,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0211,FCC - Court Filings,fcc.gov,https://www.fcc.gov/rss/court-filings,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0212,FCC - International Bureau,fcc.gov,https://www.fcc.gov/rss/international-bureau,Government,1,100,True,US,government,rss,authority=heuristic-by-category
leg_0213,JD Supra - Broadband,jdsupra.com,https://www.jdsupra.com/topics/broadband/rss/,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0214,JD Supra - Net Neutrality,jdsupra.com,https://www.jdsupra.com/topics/net-neutrality/rss/,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0215,JD Supra - Media Law,jdsupra.com,https://www.jdsupra.com/topics/media-law/rss/,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0216,Competitive Enterprise Inst,cei.org,https://cei.org/feed/,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0217,Heritage Foundation Tech,heritage.org,https://www.heritage.org/technology/rss,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0218,Mercatus Center Tech,mercatus.org,https://www.mercatus.org/rss/technology,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0219,Bipartisan Policy Center,bipartisanpolicy.org,https://bipartisanpolicy.org/feed/,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0220,R Street Institute,rstreet.org,https://www.rstreet.org/feed/,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0221,Government Accountability Office,gao.gov,https://www.gao.gov/rss/reports.xml,Government,1,95,True,US,government,rss,authority=heuristic-by-category
leg_0222,Senate Commerce Committee,commerce.senate.gov,https://www.commerce.senate.gov/rss/feeds/?type=news,Government,1,95,True,US,government,rss,authority=heuristic-by-category
leg_0223,House Energy Commerce Comm,energycommerce.house.gov,https://energycommerce.house.gov/rss.xml,Government,1,95,True,US,government,rss,authority=heuristic-by-category
leg_0224,Congressional Research Service,everycrsreport.com,https://www.everycrsreport.com/feeds/all.rss,Government,1,95,True,US,government,rss,authority=heuristic-by-category
leg_0225,Anandtech,anandtech.com,https://www.anandtech.com/rss/,Telecom Trade,2,82,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0226,Nextgov - IT,nextgov.com,https://www.nextgov.com/rss/technology/,Telecom Trade,2,82,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0227,StateScoop,statescoop.com,https://statescoop.com/feed/,Telecom Trade,2,82,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0228,EdScoop,edscoop.com,https://edscoop.com/feed/,Telecom Trade,2,82,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0229,CyberScoop,cyberscoop.com,https://cyberscoop.com/feed/,Telecom Trade,2,82,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0230,FedScoop,fedscoop.com,https://fedscoop.com/feed/,Telecom Trade,2,82,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0231,5G Americas,5gamericas.org,https://www.5gamericas.org/feed/,Major News/Wire,1,92,True,US,wire_service,rss,authority=heuristic-by-category
leg_0232,GSMA News,gsma.com,https://www.gsma.com/newsroom/feed/,Major News/Wire,1,92,True,US,wire_service,rss,authority=heuristic-by-category
leg_0233,CTIA Blog,api.ctia.org,https://api.ctia.org/news/feed/,Major News/Wire,1,92,True,US,wire_service,rss,authority=heuristic-by-category
leg_0234,WIA Tower,wia.org,https://wia.org/feed/,Major News/Wire,1,92,True,US,wire_service,rss,authority=heuristic-by-category
leg_0235,FCC Wireless Bureau,fcc.gov,https://www.fcc.gov/wireless-bureau/rss,Major News/Wire,1,92,True,US,wire_service,rss,authority=heuristic-by-category
leg_0236,Spectrum Policy News,spectropolis.blogspot.com,https://spectropolis.blogspot.com/feeds/posts/default,Major News/Wire,1,92,True,US,wire_service,rss,authority=heuristic-by-category
leg_0237,Sasha Javid Spectrum,spectrumfutures.org,https://www.spectrumfutures.org/feed/,Major News/Wire,1,92,True,US,wire_service,rss,authority=heuristic-by-category
leg_0238,NTIA Spectrum,ntia.gov,https://www.ntia.gov/category/spectrum/feed,Major News/Wire,1,92,True,US,wire_service,rss,authority=heuristic-by-category
leg_0239,VentureBeat AI,venturebeat.com,https://venturebeat.com/category/ai/feed/,AI/ML,2,76,True,US,technology_publication,rss,authority=heuristic-by-category
leg_0240,AI Now Institute,ainowinstitute.org,https://ainowinstitute.org/feed/,AI/ML,2,76,True,US,technology_publication,rss,authority=heuristic-by-category
leg_0241,Partnership on AI,partnershiponai.org,https://partnershiponai.org/feed/,AI/ML,2,76,True,US,technology_publication,rss,authority=heuristic-by-category
leg_0242,Brookings AI,brookings.edu,https://www.brookings.edu/topic/artificial-intelligence/feed/,AI/ML,2,76,True,US,technology_publication,rss,authority=heuristic-by-category
leg_0243,Stanford HAI,hai.stanford.edu,https://hai.stanford.edu/news/rss.xml,AI/ML,2,76,True,US,technology_publication,rss,authority=heuristic-by-category
leg_0244,NIST AI,nist.gov,https://www.nist.gov/artificial-intelligence/rss.xml,AI/ML,2,76,True,US,technology_publication,rss,authority=heuristic-by-category
leg_0245,Future of Life Institute,futureoflife.org,https://futureoflife.org/feed/,AI/ML,2,76,True,US,technology_publication,rss,authority=heuristic-by-category
leg_0246,Center for AI Safety,safe.ai,https://www.safe.ai/feed,AI/ML,2,76,True,US,technology_publication,rss,authority=heuristic-by-category
leg_0247,AI Policy Weekly,aipolicyweekly.substack.com,https://aipolicyweekly.substack.com/feed,AI/ML,2,76,True,US,technology_publication,rss,authority=heuristic-by-category
leg_0248,Algorithm Watch,algorithmwatch.org,https://algorithmwatch.org/en/feed/,AI/ML,2,76,True,US,technology_publication,rss,authority=heuristic-by-category
leg_0249,The Markup AI,themarkup.org,https://themarkup.org/series/automated-influence/feed/,AI/ML,2,76,True,US,technology_publication,rss,authority=heuristic-by-category
leg_0250,Government AI,govloop.com,https://www.govloop.com/topic/artificial-intelligence/feed/,AI/ML,2,76,True,US,technology_publication,rss,authority=heuristic-by-category
leg_0251,FCW AI,fcw.com,https://fcw.com/artificial-intelligence/rss,AI/ML,2,76,True,US,technology_publication,rss,authority=heuristic-by-category
leg_0252,Nextgov AI,nextgov.com,https://www.nextgov.com/artificial-intelligence/rss,AI/ML,2,76,True,US,technology_publication,rss,authority=heuristic-by-category
leg_0253,Defense One AI,defenseone.com,https://www.defenseone.com/topic/artificial-intelligence/rss/,AI/ML,2,76,True,US,technology_publication,rss,authority=heuristic-by-category
leg_0254,Open Technology Institute,newamerica.org,https://www.newamerica.org/oti/feed/,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0255,Consumer Reports Policy,advocacy.consumerreports.org,https://advocacy.consumerreports.org/feed/,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0256,INCOMPAS,incompas.org,https://www.incompas.org/news/feed/,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0257,USTelecom Blog,ustelecom.org,https://www.ustelecom.org/feed/,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0258,NCTA Internet,ncta.com,https://www.ncta.com/feed,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0259,Multichannel News,nexttv.com,https://www.nexttv.com/rss/multichannel-news,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0260,Wired Business,wired.com,https://www.wired.com/feed/category/business/latest/rss,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0261,The Information,theinformation.com,https://www.theinformation.com/feed,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0262,Recode Vox,vox.com,https://www.vox.com/recode/rss/index.xml,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0263,Business Insider Tech,feeds.businessinsider.com,https://feeds.businessinsider.com/custom/tech,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0264,Wall Street Journal Tech,feeds.a.dj.com,https://feeds.a.dj.com/rss/RSSWSJD.xml,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0265,MeriTalk,meritalk.com,https://www.meritalk.com/feed/,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0266,GovLoop,govloop.com,https://www.govloop.com/feed/,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0267,TechTarget Networking,techtarget.com,https://www.techtarget.com/rss/SearchNetworking-News.xml,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0268,TechTarget Telecom,techtarget.com,https://www.techtarget.com/rss/SearchTelecom-News.xml,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0269,TechTarget Security,techtarget.com,https://www.techtarget.com/rss/SearchSecurity-News.xml,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0270,SearchEnterpriseAI,techtarget.com,https://www.techtarget.com/rss/SearchEnterpriseAI-News.xml,Policy/Legal,2,80,True,US,trade_publication,rss,authority=heuristic-by-category
leg_0271,Current - Public Media,current.org,https://current.org/feed/,Broadcast/Radio,2,72,True,US,broadcast,rss,authority=heuristic-by-category
leg_0272,RadioInfo,radioinfo.com.au,https://www.radioinfo.com.au/rss.xml,Broadcast/Radio,2,72,True,US,broadcast,rss,authority=heuristic-by-category
leg_0273,RAIN News - Audio/Radio,rainnews.com,https://rainnews.com/feed/,Broadcast/Radio,2,72,True,US,broadcast,rss,authority=heuristic-by-category
leg_0274,Jacobin - Media,jacobin.com,https://jacobin.com/feed/,Broadcast/Radio,2,72,True,US,broadcast,rss,authority=heuristic-by-category
leg_0275,Columbia Journalism Review,cjr.org,https://www.cjr.org/feed,Broadcast/Radio,2,72,True,US,broadcast,rss,authority=heuristic-by-category
leg_0276,Nieman Lab,niemanlab.org,https://www.niemanlab.org/feed/,Broadcast/Radio,2,72,True,US,broadcast,rss,authority=heuristic-by-category
leg_0277,Poynter,poynter.org,https://www.poynter.org/feed/,Broadcast/Radio,2,72,True,US,broadcast,rss,authority=heuristic-by-category
leg_0278,MediaPost,mediapost.com,https://www.mediapost.com/rss/,Broadcast/Radio,2,72,True,US,broadcast,rss,authority=heuristic-by-category
leg_0279,PR Newswire - Telecom,prnewswire.com,https://www.prnewswire.com/rss/news-releases-list.rss?tagABCSIC=5700000000,Broadcast/Radio,2,72,True,US,broadcast,rss,authority=heuristic-by-category
leg_0280,Business Wire - Telecom,feed.businesswire.com,https://feed.businesswire.com/rss/home/?rss=G1&category=Telecommunications,Broadcast/Radio,2,72,True,US,broadcast,rss,authority=heuristic-by-category
leg_0281,Globe Newswire - Telecom,globenewswire.com,https://www.globenewswire.com/RssFeed/industry/9621-Telecommunications,Broadcast/Radio,2,72,True,US,broadcast,rss,authority=heuristic-by-category
leg_0282,5G Technology World,5gtechnologyworld.com,https://www.5gtechnologyworld.com/feed/,Major News/Wire,1,92,True,US,wire_service,rss,authority=heuristic-by-category
leg_0283,RCR Wireless 5G,rcrwireless.com,https://www.rcrwireless.com/category/5g/feed,Major News/Wire,1,92,True,US,wire_service,rss,authority=heuristic-by-category
leg_0284,FierceWireless 5G,fiercewireless.com,https://www.fiercewireless.com/rss/5g-xml,Major News/Wire,1,92,True,US,wire_service,rss,authority=heuristic-by-category
leg_0285,Light Reading 5G,lightreading.com,https://www.lightreading.com/5g/rss.xml,Major News/Wire,1,92,True,US,wire_service,rss,authority=heuristic-by-category
leg_0286,Nokia Bell Labs Blog,bell-labs.com,https://www.bell-labs.com/institute/feed/,Major News/Wire,1,92,True,US,wire_service,rss,authority=heuristic-by-category
leg_0287,Ericsson Blog,ericsson.com,https://www.ericsson.com/en/blog/rss,Major News/Wire,1,92,True,US,wire_service,rss,authority=heuristic-by-category
leg_0288,Qualcomm Blog,qualcomm.com,https://www.qualcomm.com/news/blog/rss,Major News/Wire,1,92,True,US,wire_service,rss,authority=heuristic-by-category
leg_0289,T-Mobile Newsroom,t-mobile.com,https://www.t-mobile.com/news/rss.xml,Major News/Wire,1,92,True,US,wire_service,rss,authority=heuristic-by-category
leg_0290,Verizon News,verizon.com,https://www.verizon.com/about/news/rss,Major News/Wire,1,92,True,US,wire_service,rss,authority=heuristic-by-category
leg_0291,AT&T Newsroom,about.att.com,https://about.att.com/innovation/rss,Major News/Wire,1,92,True,US,wire_service,rss,authority=heuristic-by-category
